"","quantile_p","arm_type","replication","strategy","num_rounds","chosen_arm"
"1940",0.5,"uniform",4,"LUCB DKW",66297,0
"1941",0.5,"uniform",4,"LUCB Stitched",24490,0
"1942",0.5,"uniform",4,"QPAC",121550,0
"1943",0.5,"uniform",4,"QPAC BB",23510,0
"1944",0.5,"uniform",4,"Doubled Max-Q",588800,0
"1945",0.5,"uniform",5,"LUCB BB",15461,0
"1946",0.5,"uniform",5,"LUCB DKW",60098,0
"1947",0.5,"uniform",5,"LUCB Stitched",17767,0
"1948",0.5,"uniform",5,"QPAC BB",54320,0
"1949",0.5,"uniform",5,"QPAC",144160,0
"1950",0.5,"uniform",5,"Doubled Max-Q",627200,0
"1951",0.5,"uniform",6,"LUCB BB",14147,0
"1952",0.5,"uniform",6,"LUCB DKW",67445,0
"1953",0.5,"uniform",6,"LUCB Stitched",23377,0
"1954",0.5,"uniform",6,"QPAC",98820,0
"1955",0.5,"uniform",6,"QPAC BB",13240,0
"1956",0.5,"uniform",6,"Doubled Max-Q",576000,0
"1957",0.5,"uniform",7,"LUCB BB",22177,0
"1958",0.5,"uniform",7,"LUCB DKW",65457,0
"1959",0.5,"uniform",7,"LUCB Stitched",25857,0
"1960",0.5,"uniform",7,"QPAC BB",26860,0
"1961",0.5,"uniform",7,"QPAC",93870,0
"1962",0.5,"uniform",7,"Doubled Max-Q",614400,0
"1963",0.5,"uniform",8,"LUCB BB",16385,0
"1964",0.5,"uniform",8,"LUCB DKW",72365,0
"1965",0.5,"uniform",8,"LUCB Stitched",21288,0
"1966",0.5,"uniform",8,"QPAC BB",33490,0
"1967",0.5,"uniform",8,"QPAC",120390,0
"1968",0.5,"uniform",8,"Doubled Max-Q",614400,0
"1969",0.5,"uniform",9,"LUCB BB",18958,0
"1970",0.5,"uniform",9,"LUCB DKW",60778,0
"1971",0.5,"uniform",9,"LUCB Stitched",22632,0
"1972",0.5,"uniform",9,"QPAC BB",50860,0
"1973",0.5,"uniform",9,"QPAC",117280,0
"1974",0.5,"uniform",9,"Doubled Max-Q",601600,0
"1975",0.5,"uniform",10,"LUCB BB",17667,0
"1976",0.5,"uniform",10,"LUCB DKW",77213,0
"1977",0.5,"uniform",10,"LUCB Stitched",22473,0
"1978",0.5,"uniform",10,"QPAC BB",29490,0
"1979",0.5,"uniform",10,"QPAC",115680,0
"1980",0.5,"uniform",10,"Doubled Max-Q",627200,0
"1981",0.5,"uniform",11,"LUCB BB",10561,0
"1982",0.5,"uniform",11,"LUCB DKW",62105,0
"1983",0.5,"uniform",11,"LUCB Stitched",16705,0
"1984",0.5,"uniform",11,"QPAC BB",21680,0
"1985",0.5,"uniform",11,"QPAC",99940,0
"1986",0.5,"uniform",11,"Doubled Max-Q",563200,0
"1987",0.5,"uniform",12,"LUCB Stitched",19763,0
"1988",0.5,"uniform",12,"LUCB BB",22060,0
"1989",0.5,"uniform",12,"LUCB DKW",59025,0
"1990",0.5,"uniform",12,"QPAC BB",31610,0
"1991",0.5,"uniform",12,"QPAC",94220,0
"1992",0.5,"uniform",12,"Doubled Max-Q",627200,0
"1993",0.5,"uniform",13,"LUCB BB",17816,0
"1994",0.5,"uniform",13,"LUCB DKW",72235,0
"1995",0.5,"uniform",13,"LUCB Stitched",19230,0
"1996",0.5,"uniform",13,"QPAC BB",31210,0
"1997",0.5,"uniform",13,"QPAC",96030,0
"1998",0.5,"uniform",13,"Doubled Max-Q",627200,0
"1999",0.5,"uniform",14,"LUCB BB",17454,0
"2000",0.5,"uniform",14,"LUCB DKW",64711,0
"2001",0.5,"uniform",14,"LUCB Stitched",27149,0
"2002",0.5,"uniform",14,"QPAC BB",29080,0
"2003",0.5,"uniform",14,"QPAC",98070,0
"2004",0.5,"uniform",14,"Doubled Max-Q",588800,0
"2005",0.5,"uniform",15,"LUCB BB",20871,0
"2006",0.5,"uniform",15,"LUCB DKW",71229,0
"2007",0.5,"uniform",15,"LUCB Stitched",23249,0
"2008",0.5,"uniform",15,"QPAC BB",33180,0
"2009",0.5,"uniform",15,"QPAC",108270,0
"2010",0.5,"uniform",15,"Doubled Max-Q",588800,0
"2011",0.5,"uniform",16,"LUCB BB",17850,0
"2012",0.5,"uniform",16,"LUCB DKW",73227,0
"2013",0.5,"uniform",16,"LUCB Stitched",19169,0
"2014",0.5,"uniform",16,"QPAC BB",41770,0
"2015",0.5,"uniform",16,"QPAC",113290,0
"2016",0.5,"uniform",16,"Doubled Max-Q",563200,0
"2017",0.5,"uniform",17,"LUCB BB",16619,0
"2018",0.5,"uniform",17,"LUCB DKW",71694,0
"2019",0.5,"uniform",17,"LUCB Stitched",21629,0
"2020",0.5,"uniform",17,"QPAC BB",34790,0
"2021",0.5,"uniform",17,"QPAC",126470,0
"2022",0.5,"uniform",17,"Doubled Max-Q",588800,0
"2023",0.5,"uniform",18,"LUCB BB",22942,0
"2024",0.5,"uniform",18,"LUCB DKW",61763,0
"2025",0.5,"uniform",18,"LUCB Stitched",26520,0
"2026",0.5,"uniform",18,"QPAC",95510,0
"2027",0.5,"uniform",18,"QPAC BB",23680,0
"2028",0.5,"uniform",18,"Doubled Max-Q",627200,0
"2029",0.5,"uniform",19,"LUCB BB",27107,0
"2030",0.5,"uniform",19,"LUCB DKW",68389,0
"2031",0.5,"uniform",19,"LUCB Stitched",32989,0
"2032",0.5,"uniform",19,"QPAC",141500,0
"2033",0.5,"uniform",19,"QPAC BB",31340,0
"2034",0.5,"uniform",19,"Doubled Max-Q",601600,0
"2035",0.5,"uniform",20,"LUCB BB",23585,0
"2036",0.5,"uniform",20,"LUCB DKW",73510,0
"2037",0.5,"uniform",20,"LUCB Stitched",24553,0
"2038",0.5,"uniform",20,"QPAC BB",45680,0
"2039",0.5,"uniform",20,"QPAC",115250,0
"2040",0.5,"uniform",20,"Doubled Max-Q",614400,0
"2041",0.5,"uniform",21,"LUCB BB",19973,0
"2042",0.5,"uniform",21,"LUCB DKW",73250,0
"2043",0.5,"uniform",21,"LUCB Stitched",25041,0
"2044",0.5,"uniform",21,"QPAC BB",39190,0
"2045",0.5,"uniform",21,"QPAC",129070,0
"2046",0.5,"uniform",21,"Doubled Max-Q",614400,0
"2047",0.5,"uniform",22,"LUCB Stitched",16953,0
"2048",0.5,"uniform",22,"LUCB BB",17015,0
"2049",0.5,"uniform",22,"LUCB DKW",83055,0
"2050",0.5,"uniform",22,"QPAC BB",46400,0
"2051",0.5,"uniform",22,"QPAC",100580,0
"2052",0.5,"uniform",22,"Doubled Max-Q",640000,0
"2053",0.5,"uniform",23,"LUCB BB",15689,0
"2054",0.5,"uniform",23,"LUCB DKW",68156,0
"2055",0.5,"uniform",23,"LUCB Stitched",18775,0
"2056",0.5,"uniform",23,"QPAC BB",34960,0
"2057",0.5,"uniform",23,"QPAC",131430,0
"2058",0.5,"uniform",23,"Doubled Max-Q",576000,0
"2059",0.5,"uniform",24,"LUCB BB",15969,0
"2060",0.5,"uniform",24,"LUCB DKW",61934,0
"2061",0.5,"uniform",24,"LUCB Stitched",19993,0
"2062",0.5,"uniform",24,"QPAC BB",43400,0
"2063",0.5,"uniform",24,"QPAC",94920,0
"2064",0.5,"uniform",24,"Doubled Max-Q",601600,0
"2065",0.5,"uniform",25,"LUCB BB",20175,0
"2066",0.5,"uniform",25,"LUCB DKW",55995,0
"2067",0.5,"uniform",25,"LUCB Stitched",22907,0
"2068",0.5,"uniform",25,"QPAC BB",29970,0
"2069",0.5,"uniform",25,"QPAC",91220,0
"2070",0.5,"uniform",25,"Doubled Max-Q",601600,0
"2071",0.5,"uniform",26,"LUCB BB",20633,0
"2072",0.5,"uniform",26,"LUCB DKW",71393,0
"2073",0.5,"uniform",26,"LUCB Stitched",21239,0
"2074",0.5,"uniform",26,"QPAC BB",37700,0
"2075",0.5,"uniform",26,"QPAC",106400,0
"2076",0.5,"uniform",26,"Doubled Max-Q",627200,0
"2077",0.5,"uniform",27,"LUCB BB",14582,0
"2078",0.5,"uniform",27,"LUCB DKW",72373,0
"2079",0.5,"uniform",27,"LUCB Stitched",22247,0
"2080",0.5,"uniform",27,"QPAC BB",28000,0
"2081",0.5,"uniform",27,"QPAC",98840,0
"2082",0.5,"uniform",27,"Doubled Max-Q",601600,0
"2083",0.5,"uniform",28,"LUCB BB",17609,0
"2084",0.5,"uniform",28,"LUCB DKW",62225,0
"2085",0.5,"uniform",28,"LUCB Stitched",19618,0
"2086",0.5,"uniform",28,"QPAC BB",35640,0
"2087",0.5,"uniform",28,"QPAC",122480,0
"2088",0.5,"uniform",28,"Doubled Max-Q",588800,0
"2089",0.5,"uniform",29,"LUCB BB",16054,0
"2090",0.5,"uniform",29,"LUCB DKW",52301,0
"2091",0.5,"uniform",29,"LUCB Stitched",17578,0
"2092",0.5,"uniform",29,"QPAC BB",28890,0
"2093",0.5,"uniform",29,"QPAC",103110,0
"2094",0.5,"uniform",29,"Doubled Max-Q",614400,0
"2095",0.5,"uniform",30,"LUCB BB",14571,0
"2096",0.5,"uniform",30,"LUCB DKW",65803,0
"2097",0.5,"uniform",30,"LUCB Stitched",19483,0
"2098",0.5,"uniform",30,"QPAC BB",28890,0
"2099",0.5,"uniform",30,"QPAC",104860,0
"2100",0.5,"uniform",30,"Doubled Max-Q",576000,0
"2101",0.5,"uniform",31,"LUCB BB",22021,0
"2102",0.5,"uniform",31,"LUCB DKW",72218,0
"2103",0.5,"uniform",31,"LUCB Stitched",24916,0
"2104",0.5,"uniform",31,"QPAC",108520,0
"2105",0.5,"uniform",31,"QPAC BB",24230,0
"2106",0.5,"uniform",31,"Doubled Max-Q",627200,0
"2107",0.5,"uniform",32,"LUCB Stitched",18647,0
"2108",0.5,"uniform",32,"LUCB BB",20151,0
"2109",0.5,"uniform",32,"LUCB DKW",66059,0
"2110",0.5,"uniform",32,"QPAC BB",30820,0
"2111",0.5,"uniform",32,"QPAC",109820,0
"2112",0.5,"uniform",32,"Doubled Max-Q",627200,0
"2113",0.5,"uniform",33,"LUCB BB",22163,0
"2114",0.5,"uniform",33,"LUCB DKW",78245,0
"2115",0.5,"uniform",33,"LUCB Stitched",24945,0
"2116",0.5,"uniform",33,"QPAC BB",56050,0
"2117",0.5,"uniform",33,"QPAC",102520,0
"2118",0.5,"uniform",33,"Doubled Max-Q",588800,0
"2119",0.5,"uniform",34,"LUCB BB",17533,0
"2120",0.5,"uniform",34,"LUCB DKW",68004,0
"2121",0.5,"uniform",34,"LUCB Stitched",21595,0
"2122",0.5,"uniform",34,"QPAC BB",36230,0
"2123",0.5,"uniform",34,"QPAC",78690,0
"2124",0.5,"uniform",34,"Doubled Max-Q",640000,0
"2125",0.5,"uniform",35,"LUCB BB",13823,0
"2126",0.5,"uniform",35,"LUCB DKW",58618,0
"2127",0.5,"uniform",35,"LUCB Stitched",18281,0
"2128",0.5,"uniform",35,"QPAC BB",23300,0
"2129",0.5,"uniform",35,"QPAC",82530,0
"2130",0.5,"uniform",35,"Doubled Max-Q",601600,0
"2131",0.5,"uniform",36,"LUCB BB",21906,0
"2132",0.5,"uniform",36,"LUCB DKW",82599,0
"2133",0.5,"uniform",36,"LUCB Stitched",25299,0
"2134",0.5,"uniform",36,"QPAC BB",29930,0
"2135",0.5,"uniform",36,"QPAC",114160,0
"2136",0.5,"uniform",36,"Doubled Max-Q",588800,0
"2137",0.5,"uniform",37,"LUCB BB",13263,0
"2138",0.5,"uniform",37,"LUCB DKW",65033,0
"2139",0.5,"uniform",37,"LUCB Stitched",19893,0
"2140",0.5,"uniform",37,"QPAC BB",22590,0
"2141",0.5,"uniform",37,"QPAC",104160,0
"2142",0.5,"uniform",37,"Doubled Max-Q",640000,0
"2143",0.5,"uniform",38,"LUCB BB",15825,0
"2144",0.5,"uniform",38,"LUCB DKW",56787,0
"2145",0.5,"uniform",38,"LUCB Stitched",24533,0
"2146",0.5,"uniform",38,"QPAC",74080,0
"2147",0.5,"uniform",38,"QPAC BB",15220,0
"2148",0.5,"uniform",38,"Doubled Max-Q",601600,0
"2149",0.5,"uniform",39,"LUCB BB",16606,0
"2150",0.5,"uniform",39,"LUCB DKW",55241,0
"2151",0.5,"uniform",39,"LUCB Stitched",20913,0
"2152",0.5,"uniform",39,"QPAC BB",25180,0
"2153",0.5,"uniform",39,"QPAC",68750,0
"2154",0.5,"uniform",39,"Doubled Max-Q",588800,0
"2155",0.5,"uniform",40,"LUCB Stitched",17263,0
"2156",0.5,"uniform",40,"LUCB BB",17565,0
"2157",0.5,"uniform",40,"LUCB DKW",56704,0
"2158",0.5,"uniform",40,"QPAC BB",34050,0
"2159",0.5,"uniform",40,"QPAC",96180,0
"2160",0.5,"uniform",40,"Doubled Max-Q",588800,0
"2161",0.5,"uniform",41,"LUCB BB",20305,0
"2162",0.5,"uniform",41,"LUCB DKW",60016,0
"2163",0.5,"uniform",41,"LUCB Stitched",23079,0
"2164",0.5,"uniform",41,"QPAC",71850,0
"2165",0.5,"uniform",41,"QPAC BB",14990,0
"2166",0.5,"uniform",41,"Doubled Max-Q",601600,0
"2167",0.5,"uniform",42,"LUCB BB",16047,0
"2168",0.5,"uniform",42,"LUCB DKW",61846,0
"2169",0.5,"uniform",42,"LUCB Stitched",23819,0
"2170",0.5,"uniform",42,"QPAC BB",39810,0
"2171",0.5,"uniform",42,"QPAC",88450,0
"2172",0.5,"uniform",42,"Doubled Max-Q",576000,0
"2173",0.5,"uniform",43,"LUCB BB",16074,0
"2174",0.5,"uniform",43,"LUCB DKW",72083,0
"2175",0.5,"uniform",43,"LUCB Stitched",16971,0
"2176",0.5,"uniform",43,"QPAC BB",29530,0
"2177",0.5,"uniform",43,"QPAC",105950,0
"2178",0.5,"uniform",43,"Doubled Max-Q",614400,0
"2179",0.5,"uniform",44,"LUCB BB",15171,0
"2180",0.5,"uniform",44,"LUCB DKW",74824,0
"2181",0.5,"uniform",44,"LUCB Stitched",29983,0
"2182",0.5,"uniform",44,"QPAC",101710,0
"2183",0.5,"uniform",44,"QPAC BB",20390,0
"2184",0.5,"uniform",44,"Doubled Max-Q",640000,0
"2185",0.5,"uniform",45,"LUCB Stitched",24215,0
"2186",0.5,"uniform",45,"LUCB BB",25120,0
"2187",0.5,"uniform",45,"LUCB DKW",66747,0
"2188",0.5,"uniform",45,"QPAC BB",33870,0
"2189",0.5,"uniform",45,"QPAC",113230,0
"2190",0.5,"uniform",45,"Doubled Max-Q",614400,0
"2191",0.5,"uniform",46,"LUCB BB",16479,0
"2192",0.5,"uniform",46,"LUCB DKW",62730,0
"2193",0.5,"uniform",46,"LUCB Stitched",26051,0
"2194",0.5,"uniform",46,"QPAC BB",31730,0
"2195",0.5,"uniform",46,"QPAC",81630,0
"2196",0.5,"uniform",46,"Doubled Max-Q",601600,0
"2197",0.5,"uniform",47,"LUCB BB",12857,0
"2198",0.5,"uniform",47,"LUCB DKW",65154,0
"2199",0.5,"uniform",47,"LUCB Stitched",18857,0
"2200",0.5,"uniform",47,"QPAC BB",37210,0
"2201",0.5,"uniform",47,"QPAC",117590,0
"2202",0.5,"uniform",47,"Doubled Max-Q",614400,0
"2203",0.5,"uniform",48,"LUCB BB",21172,0
"2204",0.5,"uniform",48,"LUCB DKW",60947,0
"2205",0.5,"uniform",48,"LUCB Stitched",23122,0
"2206",0.5,"uniform",48,"QPAC BB",49870,0
"2207",0.5,"uniform",48,"QPAC",133200,0
"2208",0.5,"uniform",48,"Doubled Max-Q",588800,0
"2209",0.5,"uniform",49,"LUCB BB",10901,0
"2210",0.5,"uniform",49,"LUCB DKW",55368,0
"2211",0.5,"uniform",49,"LUCB Stitched",23448,0
"2212",0.5,"uniform",49,"QPAC BB",32370,0
"2213",0.5,"uniform",49,"QPAC",86680,0
"2214",0.5,"uniform",49,"Doubled Max-Q",601600,0
"2215",0.5,"uniform",50,"LUCB BB",18731,0
"2216",0.5,"uniform",50,"LUCB DKW",52418,0
"2217",0.5,"uniform",50,"LUCB Stitched",22125,0
"2218",0.5,"uniform",50,"QPAC BB",28710,0
"2219",0.5,"uniform",50,"QPAC",103040,0
"2220",0.5,"uniform",50,"Doubled Max-Q",563200,0
"2221",0.5,"uniform",51,"LUCB BB",13569,0
"2222",0.5,"uniform",51,"LUCB DKW",64888,0
"2223",0.5,"uniform",51,"LUCB Stitched",25535,0
"2224",0.5,"uniform",51,"QPAC BB",35260,0
"2225",0.5,"uniform",51,"QPAC",96530,0
"2226",0.5,"uniform",51,"Doubled Max-Q",627200,0
"2227",0.5,"uniform",52,"LUCB BB",12259,0
"2228",0.5,"uniform",52,"LUCB DKW",57706,0
"2229",0.5,"uniform",52,"LUCB Stitched",25378,0
"2230",0.5,"uniform",52,"QPAC",70680,0
"2231",0.5,"uniform",52,"QPAC BB",19620,0
"2232",0.5,"uniform",52,"Doubled Max-Q",614400,0
"2233",0.5,"uniform",53,"LUCB BB",17891,0
"2234",0.5,"uniform",53,"LUCB DKW",60563,0
"2235",0.5,"uniform",53,"LUCB Stitched",22047,0
"2236",0.5,"uniform",53,"QPAC",73790,0
"2237",0.5,"uniform",53,"QPAC BB",16750,0
"2238",0.5,"uniform",53,"Doubled Max-Q",563200,0
"2239",0.5,"uniform",54,"LUCB BB",15155,0
"2240",0.5,"uniform",54,"LUCB DKW",78902,0
"2241",0.5,"uniform",54,"LUCB Stitched",23435,0
"2242",0.5,"uniform",54,"QPAC BB",37480,0
"2243",0.5,"uniform",54,"QPAC",123380,0
"2244",0.5,"uniform",54,"Doubled Max-Q",576000,0
"2245",0.5,"uniform",55,"LUCB BB",17549,0
"2246",0.5,"uniform",55,"LUCB DKW",64196,0
"2247",0.5,"uniform",55,"LUCB Stitched",21015,0
"2248",0.5,"uniform",55,"QPAC BB",31040,0
"2249",0.5,"uniform",55,"QPAC",89760,0
"2250",0.5,"uniform",55,"Doubled Max-Q",627200,0
"2251",0.5,"uniform",56,"LUCB BB",16777,0
"2252",0.5,"uniform",56,"LUCB DKW",73839,0
"2253",0.5,"uniform",56,"LUCB Stitched",22586,0
"2254",0.5,"uniform",56,"QPAC BB",29640,0
"2255",0.5,"uniform",56,"QPAC",90430,0
"2256",0.5,"uniform",56,"Doubled Max-Q",588800,0
"2257",0.5,"uniform",57,"LUCB Stitched",18785,0
"2258",0.5,"uniform",57,"LUCB BB",23187,0
"2259",0.5,"uniform",57,"LUCB DKW",65966,0
"2260",0.5,"uniform",57,"QPAC BB",37860,0
"2261",0.5,"uniform",57,"QPAC",92250,0
"2262",0.5,"uniform",57,"Doubled Max-Q",576000,0
"2263",0.5,"uniform",58,"LUCB BB",19938,0
"2264",0.5,"uniform",58,"LUCB DKW",64472,0
"2265",0.5,"uniform",58,"LUCB Stitched",23771,0
"2266",0.5,"uniform",58,"QPAC BB",38450,0
"2267",0.5,"uniform",58,"QPAC",131400,0
"2268",0.5,"uniform",58,"Doubled Max-Q",588800,0
"2269",0.5,"uniform",59,"LUCB BB",15489,0
"2270",0.5,"uniform",59,"LUCB DKW",62238,0
"2271",0.5,"uniform",59,"LUCB Stitched",20556,0
"2272",0.5,"uniform",59,"QPAC BB",39050,0
"2273",0.5,"uniform",59,"QPAC",113070,0
"2274",0.5,"uniform",59,"Doubled Max-Q",601600,0
"2275",0.5,"uniform",60,"LUCB Stitched",19903,0
"2276",0.5,"uniform",60,"LUCB BB",21472,0
"2277",0.5,"uniform",60,"LUCB DKW",71396,0
"2278",0.5,"uniform",60,"QPAC BB",28480,0
"2279",0.5,"uniform",60,"QPAC",106680,0
"2280",0.5,"uniform",60,"Doubled Max-Q",588800,0
"2281",0.5,"uniform",61,"LUCB BB",14380,0
"2282",0.5,"uniform",61,"LUCB DKW",65085,0
"2283",0.5,"uniform",61,"LUCB Stitched",17110,0
"2284",0.5,"uniform",61,"QPAC BB",39540,0
"2285",0.5,"uniform",61,"QPAC",101470,0
"2286",0.5,"uniform",61,"Doubled Max-Q",640000,0
"2287",0.5,"uniform",62,"LUCB BB",17595,0
"2288",0.5,"uniform",62,"LUCB DKW",65789,0
"2289",0.5,"uniform",62,"LUCB Stitched",18057,0
"2290",0.5,"uniform",62,"QPAC BB",26010,0
"2291",0.5,"uniform",62,"QPAC",138890,0
"2292",0.5,"uniform",62,"Doubled Max-Q",601600,0
"2293",0.5,"uniform",63,"LUCB BB",17799,0
"2294",0.5,"uniform",63,"LUCB DKW",55812,0
"2295",0.5,"uniform",63,"LUCB Stitched",20803,0
"2296",0.5,"uniform",63,"QPAC BB",27070,0
"2297",0.5,"uniform",63,"QPAC",105990,0
"2298",0.5,"uniform",63,"Doubled Max-Q",576000,0
"2299",0.5,"uniform",64,"LUCB Stitched",24859,0
"2300",0.5,"uniform",64,"LUCB BB",26849,0
"2301",0.5,"uniform",64,"LUCB DKW",72725,0
"2302",0.5,"uniform",64,"QPAC BB",30370,0
"2303",0.5,"uniform",64,"QPAC",103430,0
"2304",0.5,"uniform",64,"Doubled Max-Q",588800,0
"2305",0.6,"uniform",1,"LUCB BB",18377,0
"2306",0.6,"uniform",1,"LUCB DKW",58889,0
"2307",0.6,"uniform",1,"LUCB Stitched",22015,0
"2308",0.6,"uniform",1,"QPAC",89170,0
"2309",0.6,"uniform",1,"QPAC BB",19530,0
"2310",0.6,"uniform",1,"Doubled Max-Q",398400,0
"2311",0.6,"uniform",2,"LUCB BB",17337,0
"2312",0.6,"uniform",2,"LUCB DKW",67881,0
"2313",0.6,"uniform",2,"LUCB Stitched",30022,0
"2314",0.6,"uniform",2,"QPAC BB",40680,0
"2315",0.6,"uniform",2,"QPAC",112600,0
"2316",0.6,"uniform",2,"Doubled Max-Q",398400,0
"2317",0.6,"uniform",3,"LUCB Stitched",16771,0
"2318",0.6,"uniform",3,"LUCB BB",16839,0
"2319",0.6,"uniform",3,"LUCB DKW",75127,0
"2320",0.6,"uniform",3,"QPAC BB",45810,0
"2321",0.6,"uniform",3,"QPAC",118630,0
"2322",0.6,"uniform",3,"Doubled Max-Q",398400,0
"2323",0.6,"uniform",4,"LUCB BB",14437,0
"2324",0.6,"uniform",4,"LUCB DKW",62666,0
"2325",0.6,"uniform",4,"LUCB Stitched",18785,0
"2326",0.6,"uniform",4,"QPAC BB",41220,0
"2327",0.6,"uniform",4,"QPAC",96010,0
"2328",0.6,"uniform",4,"Doubled Max-Q",374496,0
"2329",0.6,"uniform",5,"LUCB Stitched",18254,0
"2330",0.6,"uniform",5,"LUCB BB",18845,0
"2331",0.6,"uniform",5,"LUCB DKW",64064,0
"2332",0.6,"uniform",5,"QPAC BB",36860,0
"2333",0.6,"uniform",5,"QPAC",114000,0
"2334",0.6,"uniform",5,"Doubled Max-Q",398400,0
"2335",0.6,"uniform",6,"LUCB BB",17513,0
"2336",0.6,"uniform",6,"LUCB DKW",77381,0
"2337",0.6,"uniform",6,"LUCB Stitched",26360,0
"2338",0.6,"uniform",6,"QPAC BB",34070,0
"2339",0.6,"uniform",6,"QPAC",119810,0
"2340",0.6,"uniform",6,"Doubled Max-Q",390432,0
"2341",0.6,"uniform",7,"LUCB BB",15055,0
"2342",0.6,"uniform",7,"LUCB DKW",55237,0
"2343",0.6,"uniform",7,"LUCB Stitched",20356,0
"2344",0.6,"uniform",7,"QPAC BB",23980,0
"2345",0.6,"uniform",7,"QPAC",108260,0
"2346",0.6,"uniform",7,"Doubled Max-Q",390432,0
"2347",0.6,"uniform",8,"LUCB BB",15664,0
"2348",0.6,"uniform",8,"LUCB DKW",58472,0
"2349",0.6,"uniform",8,"LUCB Stitched",20456,0
"2350",0.6,"uniform",8,"QPAC BB",23770,0
"2351",0.6,"uniform",8,"QPAC",102030,0
"2352",0.6,"uniform",8,"Doubled Max-Q",398400,0
"2353",0.6,"uniform",9,"LUCB BB",16983,0
"2354",0.6,"uniform",9,"LUCB DKW",77669,0
"2355",0.6,"uniform",9,"LUCB Stitched",21497,0
"2356",0.6,"uniform",9,"QPAC BB",58550,0
"2357",0.6,"uniform",9,"QPAC",154560,0
"2358",0.6,"uniform",9,"Doubled Max-Q",390432,0
"2359",0.6,"uniform",10,"LUCB BB",16159,0
"2360",0.6,"uniform",10,"LUCB DKW",55781,0
"2361",0.6,"uniform",10,"LUCB Stitched",19664,0
"2362",0.6,"uniform",10,"QPAC BB",27040,0
"2363",0.6,"uniform",10,"QPAC",74720,0
"2364",0.6,"uniform",10,"Doubled Max-Q",382464,0
"2365",0.6,"uniform",11,"LUCB BB",10997,0
"2366",0.6,"uniform",11,"LUCB DKW",59536,0
"2367",0.6,"uniform",11,"LUCB Stitched",18994,0
"2368",0.6,"uniform",11,"QPAC BB",19860,0
"2369",0.6,"uniform",11,"QPAC",93000,0
"2370",0.6,"uniform",11,"Doubled Max-Q",382464,0
"2371",0.6,"uniform",12,"LUCB BB",16175,0
"2372",0.6,"uniform",12,"LUCB DKW",63066,0
"2373",0.6,"uniform",12,"LUCB Stitched",18093,0
"2374",0.6,"uniform",12,"QPAC BB",44320,0
"2375",0.6,"uniform",12,"QPAC",135970,0
"2376",0.6,"uniform",12,"Doubled Max-Q",382464,0
"2377",0.6,"uniform",13,"LUCB BB",15495,0
"2378",0.6,"uniform",13,"LUCB DKW",54149,0
"2379",0.6,"uniform",13,"LUCB Stitched",23573,0
"2380",0.6,"uniform",13,"QPAC BB",28500,0
"2381",0.6,"uniform",13,"QPAC",103240,0
"2382",0.6,"uniform",13,"Doubled Max-Q",398400,0
"2383",0.6,"uniform",14,"LUCB BB",10015,0
"2384",0.6,"uniform",14,"LUCB DKW",73286,0
"2385",0.6,"uniform",14,"LUCB Stitched",24521,0
"2386",0.6,"uniform",14,"QPAC BB",36070,0
"2387",0.6,"uniform",14,"QPAC",91700,0
"2388",0.6,"uniform",14,"Doubled Max-Q",390432,0
"2389",0.6,"uniform",15,"LUCB BB",15741,0
"2390",0.6,"uniform",15,"LUCB DKW",61874,0
"2391",0.6,"uniform",15,"LUCB Stitched",19683,0
"2392",0.6,"uniform",15,"QPAC BB",28900,0
"2393",0.6,"uniform",15,"QPAC",118230,0
"2394",0.6,"uniform",15,"Doubled Max-Q",390432,0
"2395",0.6,"uniform",16,"LUCB BB",13913,0
"2396",0.6,"uniform",16,"LUCB DKW",56140,0
"2397",0.6,"uniform",16,"LUCB Stitched",15645,0
"2398",0.6,"uniform",16,"QPAC BB",31120,0
"2399",0.6,"uniform",16,"QPAC",117190,0
"2400",0.6,"uniform",16,"Doubled Max-Q",382464,0
"2401",0.6,"uniform",17,"LUCB BB",15567,0
"2402",0.6,"uniform",17,"LUCB DKW",58889,0
"2403",0.6,"uniform",17,"LUCB Stitched",20589,0
"2404",0.6,"uniform",17,"QPAC BB",33650,0
"2405",0.6,"uniform",17,"QPAC",105460,0
"2406",0.6,"uniform",17,"Doubled Max-Q",390432,0
"2407",0.6,"uniform",18,"LUCB BB",15721,0
"2408",0.6,"uniform",18,"LUCB DKW",71357,0
"2409",0.6,"uniform",18,"LUCB Stitched",25778,0
"2410",0.6,"uniform",18,"QPAC BB",47080,0
"2411",0.6,"uniform",18,"QPAC",121610,0
"2412",0.6,"uniform",18,"Doubled Max-Q",398400,0
"2413",0.6,"uniform",19,"LUCB BB",16939,0
"2414",0.6,"uniform",19,"LUCB DKW",68034,0
"2415",0.6,"uniform",19,"LUCB Stitched",21923,0
"2416",0.6,"uniform",19,"QPAC BB",27240,0
"2417",0.6,"uniform",19,"QPAC",96340,0
"2418",0.6,"uniform",19,"Doubled Max-Q",398400,0
"2419",0.6,"uniform",20,"LUCB BB",18595,0
"2420",0.6,"uniform",20,"LUCB DKW",69706,0
"2421",0.6,"uniform",20,"LUCB Stitched",18687,0
"2422",0.6,"uniform",20,"QPAC BB",34460,0
"2423",0.6,"uniform",20,"QPAC",126610,0
"2424",0.6,"uniform",20,"Doubled Max-Q",398400,0
"2425",0.6,"uniform",21,"LUCB BB",16363,0
"2426",0.6,"uniform",21,"LUCB DKW",68647,0
