"","quantile_p","arm_type","replication","strategy","num_rounds","chosen_arm"
"13844",0.6,"normal_spread",10,"LUCB BB",4887,0
"13845",0.6,"normal_spread",11,"ABTest",1203,0
"13846",0.6,"normal_spread",11,"LUCB BB",1487,0
"13847",0.6,"normal_spread",12,"ABTest",2566,0
"13848",0.6,"normal_spread",12,"LUCB BB",3004,0
"13849",0.6,"normal_spread",13,"ABTest",1591,0
"13850",0.6,"normal_spread",13,"LUCB BB",2656,0
"13851",0.6,"normal_spread",14,"ABTest",2167,0
"13852",0.6,"normal_spread",14,"LUCB BB",2309,0
"13853",0.6,"normal_spread",15,"ABTest",3435,0
"13854",0.6,"normal_spread",15,"LUCB BB",4481,0
"13855",0.6,"normal_spread",16,"ABTest",3797,0
"13856",0.6,"normal_spread",16,"LUCB BB",4039,0
"13857",0.6,"normal_spread",17,"ABTest",1975,0
"13858",0.6,"normal_spread",17,"LUCB BB",4379,0
"13859",0.6,"normal_spread",18,"ABTest",2049,0
"13860",0.6,"normal_spread",18,"LUCB BB",2528,0
"13861",0.6,"normal_spread",19,"ABTest",3327,0
"13862",0.6,"normal_spread",19,"LUCB BB",4035,0
"13863",0.6,"normal_spread",20,"ABTest",1456,0
"13864",0.6,"normal_spread",20,"LUCB BB",1891,0
"13865",0.6,"normal_spread",21,"ABTest",4920,0
"13866",0.6,"normal_spread",21,"LUCB BB",6629,0
"13867",0.6,"normal_spread",22,"ABTest",1302,0
"13868",0.6,"normal_spread",22,"LUCB BB",1799,0
"13869",0.6,"normal_spread",23,"ABTest",1911,0
"13870",0.6,"normal_spread",23,"LUCB BB",3251,0
"13871",0.6,"normal_spread",24,"ABTest",2923,0
"13872",0.6,"normal_spread",24,"LUCB BB",3017,0
"13873",0.6,"normal_spread",25,"ABTest",1449,0
"13874",0.6,"normal_spread",25,"LUCB BB",2979,0
"13875",0.6,"normal_spread",26,"ABTest",4027,0
"13876",0.6,"normal_spread",26,"LUCB BB",4457,0
"13877",0.6,"normal_spread",27,"ABTest",2250,0
"13878",0.6,"normal_spread",27,"LUCB BB",3884,0
"13879",0.6,"normal_spread",28,"ABTest",2155,0
"13880",0.6,"normal_spread",28,"LUCB BB",2589,0
"13881",0.6,"normal_spread",29,"ABTest",1735,0
"13882",0.6,"normal_spread",29,"LUCB BB",1997,0
"13883",0.6,"normal_spread",30,"ABTest",2215,0
"13884",0.6,"normal_spread",30,"LUCB BB",2575,0
"13885",0.6,"normal_spread",31,"ABTest",1041,0
"13886",0.6,"normal_spread",31,"LUCB BB",1095,0
"13887",0.6,"normal_spread",32,"ABTest",2875,0
"13888",0.6,"normal_spread",32,"LUCB BB",2903,0
"13889",0.6,"normal_spread",33,"ABTest",6271,0
"13890",0.6,"normal_spread",33,"LUCB BB",7387,0
"13891",0.6,"normal_spread",34,"ABTest",887,0
"13892",0.6,"normal_spread",34,"LUCB BB",1813,0
"13893",0.6,"normal_spread",35,"ABTest",1528,0
"13894",0.6,"normal_spread",35,"LUCB BB",1747,0
"13895",0.6,"normal_spread",36,"ABTest",1525,0
"13896",0.6,"normal_spread",36,"LUCB BB",3447,0
"13897",0.6,"normal_spread",37,"ABTest",2109,0
"13898",0.6,"normal_spread",37,"LUCB BB",3021,0
"13899",0.6,"normal_spread",38,"ABTest",2911,0
"13900",0.6,"normal_spread",38,"LUCB BB",3093,0
"13901",0.6,"normal_spread",39,"ABTest",1397,0
"13902",0.6,"normal_spread",39,"LUCB BB",3163,0
"13903",0.6,"normal_spread",40,"ABTest",1661,0
"13904",0.6,"normal_spread",40,"LUCB BB",3188,0
"13905",0.6,"normal_spread",41,"ABTest",4787,0
"13906",0.6,"normal_spread",41,"LUCB BB",5397,0
"13907",0.6,"normal_spread",42,"ABTest",2540,0
"13908",0.6,"normal_spread",42,"LUCB BB",2945,0
"13909",0.6,"normal_spread",43,"ABTest",2429,0
"13910",0.6,"normal_spread",43,"LUCB BB",4279,0
"13911",0.6,"normal_spread",44,"ABTest",5035,0
"13912",0.6,"normal_spread",44,"LUCB BB",6391,0
"13913",0.6,"normal_spread",45,"ABTest",2216,0
"13914",0.6,"normal_spread",45,"LUCB BB",2869,0
"13915",0.6,"normal_spread",46,"ABTest",2339,0
"13916",0.6,"normal_spread",46,"LUCB BB",2997,0
"13917",0.6,"normal_spread",47,"ABTest",2419,0
"13918",0.6,"normal_spread",47,"LUCB BB",4337,0
"13919",0.6,"normal_spread",48,"ABTest",5669,0
"13920",0.6,"normal_spread",48,"LUCB BB",6358,0
"13921",0.6,"normal_spread",49,"ABTest",910,0
"13922",0.6,"normal_spread",49,"LUCB BB",2589,0
"13923",0.6,"normal_spread",50,"ABTest",5091,0
"13924",0.6,"normal_spread",50,"LUCB BB",6193,0
"13925",0.6,"normal_spread",51,"ABTest",2918,0
"13926",0.6,"normal_spread",51,"LUCB BB",3757,0
"13927",0.6,"normal_spread",52,"ABTest",7018,0
"13928",0.6,"normal_spread",52,"LUCB BB",7271,0
"13929",0.6,"normal_spread",53,"ABTest",1875,0
"13930",0.6,"normal_spread",53,"LUCB BB",1969,0
"13931",0.6,"normal_spread",54,"ABTest",913,0
"13932",0.6,"normal_spread",54,"LUCB BB",1931,0
"13933",0.6,"normal_spread",55,"ABTest",5423,0
"13934",0.6,"normal_spread",55,"LUCB BB",5928,0
"13935",0.6,"normal_spread",56,"ABTest",1254,0
"13936",0.6,"normal_spread",56,"LUCB BB",5461,0
"13937",0.6,"normal_spread",57,"ABTest",7097,0
"13938",0.6,"normal_spread",57,"LUCB BB",8253,0
"13939",0.6,"normal_spread",58,"ABTest",1931,0
"13940",0.6,"normal_spread",58,"LUCB BB",2566,0
"13941",0.6,"normal_spread",59,"ABTest",5777,0
"13942",0.6,"normal_spread",59,"LUCB BB",6879,0
"13943",0.6,"normal_spread",60,"ABTest",5924,0
"13944",0.6,"normal_spread",60,"LUCB BB",6606,0
"13945",0.6,"normal_spread",61,"ABTest",1043,0
"13946",0.6,"normal_spread",61,"LUCB BB",1611,0
"13947",0.6,"normal_spread",62,"ABTest",2618,0
"13948",0.6,"normal_spread",62,"LUCB BB",3815,0
"13949",0.6,"normal_spread",63,"ABTest",4882,0
"13950",0.6,"normal_spread",63,"LUCB BB",5294,0
"13951",0.6,"normal_spread",64,"ABTest",3261,0
"13952",0.6,"normal_spread",64,"LUCB BB",4293,0
"13953",0.6,"normal_spread",65,"ABTest",2436,0
"13954",0.6,"normal_spread",65,"LUCB BB",2663,0
"13955",0.6,"normal_spread",66,"ABTest",4157,0
"13956",0.6,"normal_spread",66,"LUCB BB",4846,0
"13957",0.6,"normal_spread",67,"ABTest",3868,0
"13958",0.6,"normal_spread",67,"LUCB BB",4283,0
"13959",0.6,"normal_spread",68,"ABTest",2553,0
"13960",0.6,"normal_spread",68,"LUCB BB",2818,0
"13961",0.6,"normal_spread",69,"ABTest",6019,0
"13962",0.6,"normal_spread",69,"LUCB BB",6212,0
"13963",0.6,"normal_spread",70,"ABTest",4057,0
"13964",0.6,"normal_spread",70,"LUCB BB",7476,0
"13965",0.6,"normal_spread",71,"ABTest",3520,0
"13966",0.6,"normal_spread",71,"LUCB BB",4019,0
"13967",0.6,"normal_spread",72,"ABTest",976,0
"13968",0.6,"normal_spread",72,"LUCB BB",1504,0
"13969",0.6,"normal_spread",73,"ABTest",3161,0
"13970",0.6,"normal_spread",73,"LUCB BB",5609,0
"13971",0.6,"normal_spread",74,"ABTest",1765,0
"13972",0.6,"normal_spread",74,"LUCB BB",6763,0
"13973",0.6,"normal_spread",75,"ABTest",1115,0
"13974",0.6,"normal_spread",75,"LUCB BB",1343,0
"13975",0.6,"normal_spread",76,"ABTest",7637,0
"13976",0.6,"normal_spread",76,"LUCB BB",8191,0
"13977",0.6,"normal_spread",77,"ABTest",1446,0
"13978",0.6,"normal_spread",77,"LUCB BB",2465,0
"13979",0.6,"normal_spread",78,"ABTest",918,0
"13980",0.6,"normal_spread",78,"LUCB BB",2322,0
"13981",0.6,"normal_spread",79,"ABTest",1402,0
"13982",0.6,"normal_spread",79,"LUCB BB",1658,0
"13983",0.6,"normal_spread",80,"ABTest",4407,0
"13984",0.6,"normal_spread",80,"LUCB BB",5513,0
"13985",0.6,"normal_spread",81,"ABTest",9638,0
"13986",0.6,"normal_spread",81,"LUCB BB",10474,0
"13987",0.6,"normal_spread",82,"ABTest",1223,0
"13988",0.6,"normal_spread",82,"LUCB BB",1423,0
"13989",0.6,"normal_spread",83,"ABTest",2041,0
"13990",0.6,"normal_spread",83,"LUCB BB",2745,0
"13991",0.6,"normal_spread",84,"ABTest",2506,0
"13992",0.6,"normal_spread",84,"LUCB BB",3221,0
"13993",0.6,"normal_spread",85,"ABTest",3291,0
"13994",0.6,"normal_spread",85,"LUCB BB",6391,0
"13995",0.6,"normal_spread",86,"ABTest",5148,0
"13996",0.6,"normal_spread",86,"LUCB BB",6045,0
"13997",0.6,"normal_spread",87,"ABTest",767,0
"13998",0.6,"normal_spread",87,"LUCB BB",976,0
"13999",0.6,"normal_spread",88,"ABTest",1275,0
"14000",0.6,"normal_spread",88,"LUCB BB",1435,0
"14001",0.6,"normal_spread",89,"ABTest",5841,0
"14002",0.6,"normal_spread",89,"LUCB BB",6965,0
"14003",0.6,"normal_spread",90,"ABTest",2123,0
"14004",0.6,"normal_spread",90,"LUCB BB",2309,0
"14005",0.6,"normal_spread",91,"ABTest",4156,0
"14006",0.6,"normal_spread",91,"LUCB BB",5243,0
"14007",0.6,"normal_spread",92,"ABTest",2673,0
"14008",0.6,"normal_spread",92,"LUCB BB",4685,0
"14009",0.6,"normal_spread",93,"ABTest",4071,0
"14010",0.6,"normal_spread",93,"LUCB BB",5906,0
"14011",0.6,"normal_spread",94,"ABTest",671,0
"14012",0.6,"normal_spread",94,"LUCB BB",1042,0
"14013",0.6,"normal_spread",95,"ABTest",3189,0
"14014",0.6,"normal_spread",95,"LUCB BB",3823,0
"14015",0.6,"normal_spread",96,"ABTest",3097,0
"14016",0.6,"normal_spread",96,"LUCB BB",3619,0
"14017",0.6,"normal_spread",97,"ABTest",1806,0
"14018",0.6,"normal_spread",97,"LUCB BB",3351,0
"14019",0.6,"normal_spread",98,"ABTest",5048,0
"14020",0.6,"normal_spread",98,"LUCB BB",6609,0
"14021",0.6,"normal_spread",99,"ABTest",1875,0
"14022",0.6,"normal_spread",99,"LUCB BB",4119,0
"14023",0.6,"normal_spread",100,"ABTest",734,0
"14024",0.6,"normal_spread",100,"LUCB BB",2100,0
"14025",0.6,"normal_spread",101,"ABTest",1705,0
"14026",0.6,"normal_spread",101,"LUCB BB",4622,0
"14027",0.6,"normal_spread",102,"ABTest",1180,0
"14028",0.6,"normal_spread",102,"LUCB BB",6390,0
"14029",0.6,"normal_spread",103,"ABTest",4127,0
"14030",0.6,"normal_spread",103,"LUCB BB",4359,0
"14031",0.6,"normal_spread",104,"ABTest",2941,0
"14032",0.6,"normal_spread",104,"LUCB BB",3165,0
"14033",0.6,"normal_spread",105,"ABTest",3359,0
"14034",0.6,"normal_spread",105,"LUCB BB",3795,0
"14035",0.6,"normal_spread",106,"ABTest",2105,0
"14036",0.6,"normal_spread",106,"LUCB BB",6508,0
"14037",0.6,"normal_spread",107,"ABTest",3971,0
"14038",0.6,"normal_spread",107,"LUCB BB",4465,0
"14039",0.6,"normal_spread",108,"ABTest",4263,0
"14040",0.6,"normal_spread",108,"LUCB BB",4663,0
"14041",0.6,"normal_spread",109,"ABTest",434,0
"14042",0.6,"normal_spread",109,"LUCB BB",5423,0
"14043",0.6,"normal_spread",110,"ABTest",3435,0
"14044",0.6,"normal_spread",110,"LUCB BB",4691,0
"14045",0.6,"normal_spread",111,"ABTest",10613,0
"14046",0.6,"normal_spread",111,"LUCB BB",11639,0
"14047",0.6,"normal_spread",112,"ABTest",3267,0
"14048",0.6,"normal_spread",112,"LUCB BB",4227,0
"14049",0.6,"normal_spread",113,"ABTest",7805,0
"14050",0.6,"normal_spread",113,"LUCB BB",8185,0
"14051",0.6,"normal_spread",114,"ABTest",1532,0
"14052",0.6,"normal_spread",114,"LUCB BB",1733,0
"14053",0.6,"normal_spread",115,"ABTest",3081,0
"14054",0.6,"normal_spread",115,"LUCB BB",4455,0
"14055",0.6,"normal_spread",116,"ABTest",4035,0
"14056",0.6,"normal_spread",116,"LUCB BB",4685,0
"14057",0.6,"normal_spread",117,"ABTest",6206,0
"14058",0.6,"normal_spread",117,"LUCB BB",7251,0
"14059",0.6,"normal_spread",118,"ABTest",5058,0
"14060",0.6,"normal_spread",118,"LUCB BB",5461,0
"14061",0.6,"normal_spread",119,"ABTest",4369,0
"14062",0.6,"normal_spread",119,"LUCB BB",5269,0
"14063",0.6,"normal_spread",120,"ABTest",3059,0
"14064",0.6,"normal_spread",120,"LUCB BB",6841,0
"14065",0.6,"normal_spread",121,"ABTest",1833,0
"14066",0.6,"normal_spread",121,"LUCB BB",2369,0
"14067",0.6,"normal_spread",122,"ABTest",3709,0
"14068",0.6,"normal_spread",122,"LUCB BB",5457,0
"14069",0.6,"normal_spread",123,"ABTest",865,0
"14070",0.6,"normal_spread",123,"LUCB BB",1511,0
"14071",0.6,"normal_spread",124,"ABTest",1576,0
"14072",0.6,"normal_spread",124,"LUCB BB",1904,0
"14073",0.6,"normal_spread",125,"ABTest",3996,0
"14074",0.6,"normal_spread",125,"LUCB BB",4341,0
"14075",0.6,"normal_spread",126,"ABTest",1395,0
"14076",0.6,"normal_spread",126,"LUCB BB",1597,0
"14077",0.6,"normal_spread",127,"ABTest",2762,0
"14078",0.6,"normal_spread",127,"LUCB BB",3272,0
"14079",0.6,"normal_spread",128,"ABTest",381,0
"14080",0.6,"normal_spread",128,"LUCB BB",401,0
"14081",0.6,"normal_spread",129,"ABTest",6261,0
"14082",0.6,"normal_spread",129,"LUCB BB",8715,0
"14083",0.6,"normal_spread",130,"ABTest",5187,0
"14084",0.6,"normal_spread",130,"LUCB BB",7129,0
"14085",0.6,"normal_spread",131,"ABTest",3051,0
"14086",0.6,"normal_spread",131,"LUCB BB",3728,0
"14087",0.6,"normal_spread",132,"ABTest",9403,0
"14088",0.6,"normal_spread",132,"LUCB BB",11681,0
"14089",0.6,"normal_spread",133,"ABTest",1017,0
"14090",0.6,"normal_spread",133,"LUCB BB",1116,0
"14091",0.6,"normal_spread",134,"ABTest",857,0
"14092",0.6,"normal_spread",134,"LUCB BB",1003,0
"14093",0.6,"normal_spread",135,"ABTest",1241,0
"14094",0.6,"normal_spread",135,"LUCB BB",1943,0
"14095",0.6,"normal_spread",136,"ABTest",1589,0
"14096",0.6,"normal_spread",136,"LUCB BB",1897,0
"14097",0.6,"normal_spread",137,"ABTest",5410,0
"14098",0.6,"normal_spread",137,"LUCB BB",5645,0
"14099",0.6,"normal_spread",138,"ABTest",445,0
"14100",0.6,"normal_spread",138,"LUCB BB",623,0
"14101",0.6,"normal_spread",139,"ABTest",1319,0
"14102",0.6,"normal_spread",139,"LUCB BB",2592,0
"14103",0.6,"normal_spread",140,"ABTest",2818,0
"14104",0.6,"normal_spread",140,"LUCB BB",6420,0
"14105",0.6,"normal_spread",141,"ABTest",754,0
"14106",0.6,"normal_spread",141,"LUCB BB",821,0
"14107",0.6,"normal_spread",142,"ABTest",1813,0
"14108",0.6,"normal_spread",142,"LUCB BB",2067,0
"14109",0.6,"normal_spread",143,"ABTest",3863,0
"14110",0.6,"normal_spread",143,"LUCB BB",4835,0
"14111",0.6,"normal_spread",144,"ABTest",2067,0
"14112",0.6,"normal_spread",144,"LUCB BB",3250,0
"14113",0.6,"normal_spread",145,"ABTest",2417,0
"14114",0.6,"normal_spread",145,"LUCB BB",2708,0
"14115",0.6,"normal_spread",146,"ABTest",1988,0
"14116",0.6,"normal_spread",146,"LUCB BB",2229,0
"14117",0.6,"normal_spread",147,"ABTest",2744,0
"14118",0.6,"normal_spread",147,"LUCB BB",3603,0
"14119",0.6,"normal_spread",148,"ABTest",7007,0
"14120",0.6,"normal_spread",148,"LUCB BB",7813,0
"14121",0.6,"normal_spread",149,"ABTest",3796,0
"14122",0.6,"normal_spread",149,"LUCB BB",5503,0
"14123",0.6,"normal_spread",150,"ABTest",1231,0
"14124",0.6,"normal_spread",150,"LUCB BB",2409,0
"14125",0.6,"normal_spread",151,"ABTest",2882,0
"14126",0.6,"normal_spread",151,"LUCB BB",3308,0
"14127",0.6,"normal_spread",152,"ABTest",1420,0
"14128",0.6,"normal_spread",152,"LUCB BB",1825,0
"14129",0.6,"normal_spread",153,"ABTest",5061,0
"14130",0.6,"normal_spread",153,"LUCB BB",5636,0
"14131",0.6,"normal_spread",154,"ABTest",4628,0
"14132",0.6,"normal_spread",154,"LUCB BB",6561,0
"14133",0.6,"normal_spread",155,"ABTest",1379,0
"14134",0.6,"normal_spread",155,"LUCB BB",1437,0
"14135",0.6,"normal_spread",156,"ABTest",3273,0
"14136",0.6,"normal_spread",156,"LUCB BB",3743,0
"14137",0.6,"normal_spread",157,"ABTest",2982,0
"14138",0.6,"normal_spread",157,"LUCB BB",5837,0
"14139",0.6,"normal_spread",158,"ABTest",2047,0
"14140",0.6,"normal_spread",158,"LUCB BB",3828,0
"14141",0.6,"normal_spread",159,"ABTest",3164,0
"14142",0.6,"normal_spread",159,"LUCB BB",3207,0
"14143",0.6,"normal_spread",160,"ABTest",1757,0
"14144",0.6,"normal_spread",160,"LUCB BB",1821,0
"14145",0.6,"normal_spread",161,"ABTest",4519,0
"14146",0.6,"normal_spread",161,"LUCB BB",5294,0
"14147",0.6,"normal_spread",162,"ABTest",2165,0
"14148",0.6,"normal_spread",162,"LUCB BB",2731,0
"14149",0.6,"normal_spread",163,"ABTest",5790,0
"14150",0.6,"normal_spread",163,"LUCB BB",6657,0
"14151",0.6,"normal_spread",164,"ABTest",747,0
"14152",0.6,"normal_spread",164,"LUCB BB",2763,0
"14153",0.6,"normal_spread",165,"ABTest",2901,0
"14154",0.6,"normal_spread",165,"LUCB BB",4759,0
"14155",0.6,"normal_spread",166,"ABTest",1971,0
"14156",0.6,"normal_spread",166,"LUCB BB",2679,0
"14157",0.6,"normal_spread",167,"ABTest",911,0
"14158",0.6,"normal_spread",167,"LUCB BB",2745,0
"14159",0.6,"normal_spread",168,"ABTest",380,0
"14160",0.6,"normal_spread",168,"LUCB BB",1230,0
"14161",0.6,"normal_spread",169,"ABTest",1411,0
"14162",0.6,"normal_spread",169,"LUCB BB",2656,0
"14163",0.6,"normal_spread",170,"ABTest",2445,0
"14164",0.6,"normal_spread",170,"LUCB BB",2793,0
"14165",0.6,"normal_spread",171,"ABTest",3937,0
"14166",0.6,"normal_spread",171,"LUCB BB",4668,0
"14167",0.6,"normal_spread",172,"ABTest",2791,0
"14168",0.6,"normal_spread",172,"LUCB BB",3011,0
"14169",0.6,"normal_spread",173,"ABTest",1902,0
"14170",0.6,"normal_spread",173,"LUCB BB",2396,0
"14171",0.6,"normal_spread",174,"ABTest",1455,0
"14172",0.6,"normal_spread",174,"LUCB BB",2341,0
"14173",0.6,"normal_spread",175,"ABTest",499,0
"14174",0.6,"normal_spread",175,"LUCB BB",6680,0
"14175",0.6,"normal_spread",176,"ABTest",2586,0
"14176",0.6,"normal_spread",176,"LUCB BB",2865,0
"14177",0.6,"normal_spread",177,"ABTest",5107,0
"14178",0.6,"normal_spread",177,"LUCB BB",5437,0
"14179",0.6,"normal_spread",178,"ABTest",4973,0
"14180",0.6,"normal_spread",178,"LUCB BB",6909,0
"14181",0.6,"normal_spread",179,"ABTest",2266,0
"14182",0.6,"normal_spread",179,"LUCB BB",2380,0
"14183",0.6,"normal_spread",180,"ABTest",5050,0
"14184",0.6,"normal_spread",180,"LUCB BB",6063,0
"14185",0.6,"normal_spread",181,"ABTest",3202,0
"14186",0.6,"normal_spread",181,"LUCB BB",3555,0
"14187",0.6,"normal_spread",182,"ABTest",4343,0
"14188",0.6,"normal_spread",182,"LUCB BB",4434,0
"14189",0.6,"normal_spread",183,"ABTest",3789,0
"14190",0.6,"normal_spread",183,"LUCB BB",5564,0
"14191",0.6,"normal_spread",184,"ABTest",3253,0
"14192",0.6,"normal_spread",184,"LUCB BB",3428,0
"14193",0.6,"normal_spread",185,"ABTest",1645,0
"14194",0.6,"normal_spread",185,"LUCB BB",1706,0
"14195",0.6,"normal_spread",186,"ABTest",3257,0
"14196",0.6,"normal_spread",186,"LUCB BB",3791,0
"14197",0.6,"normal_spread",187,"ABTest",803,0
"14198",0.6,"normal_spread",187,"LUCB BB",1269,0
"14199",0.6,"normal_spread",188,"ABTest",1779,0
"14200",0.6,"normal_spread",188,"LUCB BB",1883,0
"14201",0.6,"normal_spread",189,"ABTest",1853,0
"14202",0.6,"normal_spread",189,"LUCB BB",2087,0
"14203",0.6,"normal_spread",190,"ABTest",863,0
"14204",0.6,"normal_spread",190,"LUCB BB",961,0
"14205",0.6,"normal_spread",191,"ABTest",1989,0
"14206",0.6,"normal_spread",191,"LUCB BB",2243,0
"14207",0.6,"normal_spread",192,"ABTest",4252,0
"14208",0.6,"normal_spread",192,"LUCB BB",4581,0
"14209",0.6,"normal_spread",193,"ABTest",5635,0
"14210",0.6,"normal_spread",193,"LUCB BB",6111,0
"14211",0.6,"normal_spread",194,"ABTest",5635,0
"14212",0.6,"normal_spread",194,"LUCB BB",6897,0
"14213",0.6,"normal_spread",195,"ABTest",3137,0
"14214",0.6,"normal_spread",195,"LUCB BB",4595,0
"14215",0.6,"normal_spread",196,"ABTest",3445,0
"14216",0.6,"normal_spread",196,"LUCB BB",3937,0
"14217",0.6,"normal_spread",197,"ABTest",1547,0
"14218",0.6,"normal_spread",197,"LUCB BB",9151,0
"14219",0.6,"normal_spread",198,"ABTest",1409,0
"14220",0.6,"normal_spread",198,"LUCB BB",2057,0
"14221",0.6,"normal_spread",199,"ABTest",4557,0
"14222",0.6,"normal_spread",199,"LUCB BB",4711,0
"14223",0.6,"normal_spread",200,"ABTest",1801,0
"14224",0.6,"normal_spread",200,"LUCB BB",2347,0
"14225",0.6,"normal_spread",201,"ABTest",1021,0
"14226",0.6,"normal_spread",201,"LUCB BB",1348,0
"14227",0.6,"normal_spread",202,"ABTest",4817,0
"14228",0.6,"normal_spread",202,"LUCB BB",6479,0
"14229",0.6,"normal_spread",203,"ABTest",6357,0
"14230",0.6,"normal_spread",203,"LUCB BB",7487,0
"14231",0.6,"normal_spread",204,"ABTest",2617,0
"14232",0.6,"normal_spread",204,"LUCB BB",2862,0
"14233",0.6,"normal_spread",205,"ABTest",1501,0
"14234",0.6,"normal_spread",205,"LUCB BB",2731,0
"14235",0.6,"normal_spread",206,"ABTest",2917,0
"14236",0.6,"normal_spread",206,"LUCB BB",3163,0
"14237",0.6,"normal_spread",207,"ABTest",4631,0
"14238",0.6,"normal_spread",207,"LUCB BB",5230,0
"14239",0.6,"normal_spread",208,"ABTest",3297,0
"14240",0.6,"normal_spread",208,"LUCB BB",3507,0
"14241",0.6,"normal_spread",209,"ABTest",4209,0
"14242",0.6,"normal_spread",209,"LUCB BB",4768,0
"14243",0.6,"normal_spread",210,"ABTest",2239,0
"14244",0.6,"normal_spread",210,"LUCB BB",3885,0
"14245",0.6,"normal_spread",211,"ABTest",6473,0
"14246",0.6,"normal_spread",211,"LUCB BB",6782,0
"14247",0.6,"normal_spread",212,"ABTest",1263,0
"14248",0.6,"normal_spread",212,"LUCB BB",1319,0
"14249",0.6,"normal_spread",213,"ABTest",3273,0
"14250",0.6,"normal_spread",213,"LUCB BB",3737,0
"14251",0.6,"normal_spread",214,"ABTest",4205,0
"14252",0.6,"normal_spread",214,"LUCB BB",4532,0
"14253",0.6,"normal_spread",215,"ABTest",3449,0
"14254",0.6,"normal_spread",215,"LUCB BB",4386,0
"14255",0.6,"normal_spread",216,"ABTest",4601,0
"14256",0.6,"normal_spread",216,"LUCB BB",4897,0
"14257",0.6,"normal_spread",217,"ABTest",2001,0
"14258",0.6,"normal_spread",217,"LUCB BB",2049,0
"14259",0.6,"normal_spread",218,"ABTest",2587,0
"14260",0.6,"normal_spread",218,"LUCB BB",3617,0
"14261",0.6,"normal_spread",219,"ABTest",1941,0
"14262",0.6,"normal_spread",219,"LUCB BB",2945,0
"14263",0.6,"normal_spread",220,"ABTest",2639,0
"14264",0.6,"normal_spread",220,"LUCB BB",3523,0
"14265",0.6,"normal_spread",221,"ABTest",4595,0
"14266",0.6,"normal_spread",221,"LUCB BB",4999,0
"14267",0.6,"normal_spread",222,"ABTest",1335,0
"14268",0.6,"normal_spread",222,"LUCB BB",1559,0
"14269",0.6,"normal_spread",223,"ABTest",1373,0
"14270",0.6,"normal_spread",223,"LUCB BB",1573,0
"14271",0.6,"normal_spread",224,"ABTest",7457,0
"14272",0.6,"normal_spread",224,"LUCB BB",7638,0
"14273",0.6,"normal_spread",225,"ABTest",1805,0
"14274",0.6,"normal_spread",225,"LUCB BB",1939,0
"14275",0.6,"normal_spread",226,"ABTest",2779,0
"14276",0.6,"normal_spread",226,"LUCB BB",3008,0
"14277",0.6,"normal_spread",227,"ABTest",2347,0
"14278",0.6,"normal_spread",227,"LUCB BB",3418,0
"14279",0.6,"normal_spread",228,"ABTest",1461,0
"14280",0.6,"normal_spread",228,"LUCB BB",2233,0
"14281",0.6,"normal_spread",229,"ABTest",2661,0
"14282",0.6,"normal_spread",229,"LUCB BB",3169,0
"14283",0.6,"normal_spread",230,"ABTest",7229,0
"14284",0.6,"normal_spread",230,"LUCB BB",11199,0
"14285",0.6,"normal_spread",231,"ABTest",5309,0
"14286",0.6,"normal_spread",231,"LUCB BB",5465,0
"14287",0.6,"normal_spread",232,"ABTest",7633,0
"14288",0.6,"normal_spread",232,"LUCB BB",8011,0
"14289",0.6,"normal_spread",233,"ABTest",4965,0
"14290",0.6,"normal_spread",233,"LUCB BB",6141,0
"14291",0.6,"normal_spread",234,"ABTest",699,0
"14292",0.6,"normal_spread",234,"LUCB BB",1754,0
"14293",0.6,"normal_spread",235,"ABTest",523,0
"14294",0.6,"normal_spread",235,"LUCB BB",1769,0
"14295",0.6,"normal_spread",236,"ABTest",1591,0
"14296",0.6,"normal_spread",236,"LUCB BB",2476,0
"14297",0.6,"normal_spread",237,"ABTest",1563,0
"14298",0.6,"normal_spread",237,"LUCB BB",2026,0
"14299",0.6,"normal_spread",238,"ABTest",799,0
"14300",0.6,"normal_spread",238,"LUCB BB",5399,0
"14301",0.6,"normal_spread",239,"ABTest",1711,0
"14302",0.6,"normal_spread",239,"LUCB BB",1824,0
"14303",0.6,"normal_spread",240,"ABTest",872,0
"14304",0.6,"normal_spread",240,"LUCB BB",1760,0
"14305",0.6,"normal_spread",241,"ABTest",1171,0
"14306",0.6,"normal_spread",241,"LUCB BB",1273,0
"14307",0.6,"normal_spread",242,"ABTest",1102,0
"14308",0.6,"normal_spread",242,"LUCB BB",3554,0
"14309",0.6,"normal_spread",243,"ABTest",823,0
"14310",0.6,"normal_spread",243,"LUCB BB",2105,0
"14311",0.6,"normal_spread",244,"ABTest",1714,0
"14312",0.6,"normal_spread",244,"LUCB BB",2317,0
"14313",0.6,"normal_spread",245,"ABTest",413,0
"14314",0.6,"normal_spread",245,"LUCB BB",954,0
"14315",0.6,"normal_spread",246,"ABTest",1235,0
"14316",0.6,"normal_spread",246,"LUCB BB",1643,0
"14317",0.6,"normal_spread",247,"ABTest",2175,0
"14318",0.6,"normal_spread",247,"LUCB BB",2755,0
"14319",0.6,"normal_spread",248,"ABTest",4654,0
"14320",0.6,"normal_spread",248,"LUCB BB",6400,0
"14321",0.6,"normal_spread",249,"ABTest",532,0
"14322",0.6,"normal_spread",249,"LUCB BB",1021,0
"14323",0.6,"normal_spread",250,"ABTest",6094,0
"14324",0.6,"normal_spread",250,"LUCB BB",6715,0
"14325",0.6,"normal_spread",251,"ABTest",2548,0
